2018-11-20 14:30:27 (2503803444590) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-20 14:31:52 (2588523984264) STATS -  5.00, 1378, 54, 42.610227, 21.821578, 64.718255, 0.000000, 64.718255, 0.000000, 0, 6890, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588641606678) STATS - 10.00, 1377, 54, 43.664594, 23.164375, 66.890473, 0.000000, 66.890473, 0.000000, 0, 6887, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588730818788) STATS - 15.00, 1385, 54, 43.225029, 23.059002, 66.343279, 0.000000, 66.343279, 0.000000, 0, 6928, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588750886890) STATS - 20.00, 1405, 54, 42.425803, 22.607054, 65.093375, 0.000000, 65.093375, 0.000000, 0, 7025, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588770116893) STATS - 25.00, 1412, 54, 42.243666, 22.657115, 64.956061, 0.000000, 64.956061, 0.000000, 0, 7062, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588781729994) STATS - 30.00, 1413, 54, 42.347320, 22.576694, 64.987154, 0.000000, 64.987154, 0.000000, 0, 7067, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588800327396) STATS - 35.00, 1423, 54, 42.059866, 22.420893, 64.574022, 0.000000, 64.574022, 0.000000, 0, 7116, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588811525197) STATS - 40.00, 1421, 54, 42.127041, 22.430876, 64.626209, 0.000000, 64.626209, 0.000000, 0, 7109, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588829740199) STATS - 45.00, 1400, 54, 42.582018, 22.753802, 65.395072, 0.000000, 65.395072, 0.000000, 0, 7002, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588840310201) STATS - 50.00, 1393, 54, 42.895553, 22.862435, 65.811870, 0.000000, 65.811870, 0.000000, 0, 6966, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588850846502) STATS - 55.00, 1435, 54, 41.556715, 22.291104, 63.923761, 0.000000, 63.923761, 0.000000, 0, 7179, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588860950403) STATS - 60.00, 1445, 54, 41.211567, 22.073379, 63.355419, 0.000000, 63.355419, 0.000000, 0, 7229, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588870896404) STATS - 65.00, 1432, 54, 41.737416, 22.211750, 64.022511, 0.000000, 64.022511, 0.000000, 0, 7161, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588880614505) STATS - 70.00, 1419, 54, 42.341110, 22.518163, 64.921230, 0.000000, 64.921230, 0.000000, 0, 7096, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588888714106) STATS - 70.00, 53, 19, 23.283140, 14.253637, 37.586091, 0.000000, 37.586091, 0.000000, 0, 266, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2589104928831) STATS - Type, Interval, Responses
2018-11-20 14:31:53 (2589471973172) STATS - GET, 138.2, 1
2018-11-20 14:31:53 (2589471986972) STATS - GET, 138.3, 2
2018-11-20 14:31:53 (2589472014372) STATS - GET, 138.4, 3
2018-11-20 14:31:53 (2589472031672) STATS - GET, 138.5, 2
2018-11-20 14:31:53 (2589472045672) STATS - GET, 138.6, 3
2018-11-20 14:31:53 (2589472059472) STATS - GET, 138.7, 2
2018-11-20 14:31:53 (2589472073072) STATS - GET, 138.8, 3
2018-11-20 14:31:53 (2589472087172) STATS - GET, 138.9, 3
2018-11-20 14:31:53 (2589472101672) STATS - GET, 139.0, 4
2018-11-20 14:31:53 (2589472122272) STATS - GET, 139.1, 2
2018-11-20 14:31:53 (2589472152572) STATS - GET, 139.2, 4
2018-11-20 14:31:53 (2589472166772) STATS - GET, 139.3, 3
2018-11-20 14:31:53 (2589472180472) STATS - GET, 139.4, 2
2018-11-20 14:31:53 (2589472194072) STATS - GET, 139.5, 3
2018-11-20 14:31:53 (2589472207972) STATS - GET, 139.6, 10
2018-11-20 14:31:53 (2589472221772) STATS - GET, 139.7, 12
2018-11-20 14:31:53 (2589472235272) STATS - GET, 139.8, 8
2018-11-20 14:31:53 (2589472248872) STATS - GET, 139.9, 10
2018-11-20 14:31:53 (2589472264472) STATS - GET, 140.0, 10
2018-11-20 14:31:53 (2589472278872) STATS - GET, 140.1, 8
2018-11-20 14:31:53 (2589472292772) STATS - GET, 140.2, 8
2018-11-20 14:31:53 (2589472306372) STATS - GET, 140.3, 4
2018-11-20 14:31:53 (2589472319872) STATS - GET, 140.4, 2
2018-11-20 14:31:53 (2589472333472) STATS - GET, 140.5, 6
2018-11-20 14:31:53 (2589472347372) STATS - GET, 140.6, 3
2018-11-20 14:31:53 (2589472361073) STATS - GET, 140.7, 1
2018-11-20 14:31:53 (2589472374373) STATS - GET, 140.8, 2
2018-11-20 14:31:53 (2589472388173) STATS - GET, 140.9, 0
2018-11-20 14:31:53 (2589472402373) STATS - GET, 141.0, 2
2018-11-20 14:31:53 (2589472416273) STATS - GET, 141.1, 2
2018-11-20 14:31:53 (2589472430873) STATS - GET, 141.2, 1
2018-11-20 14:31:53 (2589472444573) STATS - GET, 141.3, 1
2018-11-20 14:31:53 (2589472458073) STATS - GET, 141.4, 4
2018-11-20 14:31:53 (2589472471373) STATS - GET, 141.5, 2
2018-11-20 14:31:53 (2589472485073) STATS - GET, 141.6, 3
2018-11-20 14:31:53 (2589472558373) STATS - GET, 141.7, 0
2018-11-20 14:31:53 (2589472573773) STATS - GET, 141.8, 0
2018-11-20 14:31:53 (2589472587473) STATS - GET, 141.9, 0
2018-11-20 14:31:53 (2589472602173) STATS - GET, 142.0, 0
2018-11-20 14:31:53 (2589472616273) STATS - GET, 142.1, 0
2018-11-20 14:31:53 (2589472629973) STATS - GET, 142.2, 1
2018-11-20 14:31:53 (2589472643773) STATS - GET, 142.3, 0
2018-11-20 14:31:53 (2589472657273) STATS - GET, 142.4, 0
2018-11-20 14:31:53 (2589472670673) STATS - GET, 142.5, 1
2018-11-20 14:31:53 (2589472684473) STATS - GET, 142.6, 2
2018-11-20 14:31:53 (2589472698373) STATS - GET, 142.7, 3
2018-11-20 14:31:53 (2589472711773) STATS - GET, 142.8, 2
2018-11-20 14:31:53 (2589472725173) STATS - GET, 142.9, 2
2018-11-20 14:31:53 (2589472739073) STATS - GET, 143.0, 1
2018-11-20 14:31:53 (2589472763973) STATS - GET, 143.1, 0
2018-11-20 14:31:53 (2589479782673) STATS - GET, 143.2, 0
2018-11-20 14:31:53 (2589479852873) STATS - GET, 143.3, 0
2018-11-20 14:31:53 (2589479874473) STATS - GET, 143.4, 5
2018-11-20 14:31:53 (2589479887773) STATS - GET, 143.5, 2
2018-11-20 14:31:53 (2589479900473) STATS - GET, 143.6, 0
2018-11-20 14:31:53 (2589479927573) STATS - GET, 143.7, 1
2018-11-20 14:31:53 (2589479939973) STATS - GET, 143.8, 1
2018-11-20 14:31:53 (2589479951473) STATS - GET, 143.9, 3
2018-11-20 14:31:53 (2589479965973) STATS - GET, 144.0, 0
2018-11-20 14:31:53 (2589479977973) STATS - GET, 144.1, 0
2018-11-20 14:31:53 (2589479989673) STATS - GET, 144.2, 2
2018-11-20 14:31:53 (2589480034873) STATS - GET, 144.3, 1
2018-11-20 14:31:53 (2589480052573) STATS - GET, 144.4, 1
2018-11-20 14:31:53 (2589480065373) STATS - GET, 144.5, 0
2018-11-20 14:31:53 (2589480077873) STATS - GET, 144.6, 1
2018-11-20 14:31:53 (2589480090173) STATS - GET, 144.7, 1
2018-11-20 14:31:53 (2589480105573) STATS - GET, 144.8, 1
2018-11-20 14:31:53 (2589480117873) STATS - GET, 144.9, 1
2018-11-20 14:31:53 (2589480131173) STATS - GET, 145.0, 1
2018-11-20 14:31:53 (2589480143573) STATS - GET, 145.1, 3
2018-11-20 14:31:53 (2589480155873) STATS - GET, 145.2, 2
2018-11-20 14:31:53 (2589480167973) STATS - GET, 145.3, 1
2018-11-20 14:31:53 (2589480179973) STATS - GET, 145.4, 0
2018-11-20 14:31:53 (2589480191973) STATS - GET, 145.5, 2
2018-11-20 14:31:53 (2589480203973) STATS - GET, 145.6, 0
2018-11-20 14:31:53 (2589480216073) STATS - GET, 145.7, 0
2018-11-20 14:31:53 (2589480228373) STATS - GET, 145.8, 0
2018-11-20 14:31:53 (2589480240673) STATS - GET, 145.9, 0
2018-11-20 14:31:53 (2589480253973) STATS - GET, 146.0, 0
2018-11-20 14:31:53 (2589480266673) STATS - GET, 146.1, 0
2018-11-20 14:31:53 (2589480278773) STATS - GET, 146.2, 0
2018-11-20 14:31:53 (2589480290973) STATS - GET, 146.3, 0
2018-11-20 14:31:53 (2589480315073) STATS - GET, 146.4, 0
2018-11-20 14:31:53 (2589480339173) STATS - GET, 146.5, 0
2018-11-20 14:31:53 (2589480350873) STATS - GET, 146.6, 0
2018-11-20 14:31:53 (2589480362373) STATS - GET, 146.7, 0
2018-11-20 14:31:53 (2589480373673) STATS - GET, 146.8, 0
2018-11-20 14:31:53 (2589480385073) STATS - GET, 146.9, 0
2018-11-20 14:31:53 (2589480396673) STATS - GET, 147.0, 0
2018-11-20 14:31:53 (2589480408873) STATS - GET, 147.1, 2
2018-11-20 14:31:53 (2589480420773) STATS - GET, 147.2, 2
2018-11-20 14:31:53 (2589480432173) STATS - GET, 147.3, 2
2018-11-20 14:31:53 (2589480443373) STATS - GET, 147.4, 3
2018-11-20 14:31:53 (2589480454973) STATS - GET, 147.5, 2
2018-11-20 14:31:53 (2589480466473) STATS - GET, 147.6, 0
2018-11-20 14:31:53 (2589480478073) STATS - GET, 147.7, 0
2018-11-20 14:31:53 (2589480489373) STATS - GET, 147.8, 0
2018-11-20 14:31:53 (2589480500673) STATS - GET, 147.9, 0
2018-11-20 14:31:53 (2589480512073) STATS - GET, 148.0, 0
2018-11-20 14:31:53 (2589480523673) STATS - GET, 148.1, 0
2018-11-20 14:31:53 (2589480535273) STATS - GET, 148.2, 0
2018-11-20 14:31:53 (2589480546673) STATS - GET, 148.3, 0
2018-11-20 14:31:53 (2589480557873) STATS - GET, 148.4, 0
2018-11-20 14:31:53 (2589480568973) STATS - GET, 148.5, 0
2018-11-20 14:31:53 (2589480580473) STATS - GET, 148.6, 0
2018-11-20 14:31:53 (2589480591973) STATS - GET, 148.7, 0
2018-11-20 14:31:53 (2589480603173) STATS - GET, 148.8, 0
2018-11-20 14:31:53 (2589480614473) STATS - GET, 148.9, 1
2018-11-20 14:31:53 (2589480626073) STATS - GET, 149.0, 2
2018-11-20 14:31:53 (2589480639173) STATS - GET, 149.1, 0
2018-11-20 14:31:53 (2589480652073) STATS - GET, 149.2, 1
2018-11-20 14:31:53 (2589480663373) STATS - GET, 149.3, 0
2018-11-20 14:31:53 (2589480674973) STATS - GET, 149.4, 0
2018-11-20 14:31:53 (2589480686473) STATS - GET, 149.5, 0
2018-11-20 14:31:53 (2589480697973) STATS - GET, 149.6, 2
2018-11-20 14:31:53 (2589480709473) STATS - GET, 149.7, 0
2018-11-20 14:31:53 (2589480721873) STATS - GET, 149.8, 1
2018-11-20 14:31:53 (2589480733673) STATS - GET, 149.9, 1
2018-11-20 14:31:53 (2589480756773) STATS - GET, 150.0, 1
2018-11-20 14:31:53 (2589480770273) STATS - GET, 150.1, 1
2018-11-20 14:31:53 (2589480781873) STATS - GET, 150.2, 0
2018-11-20 14:31:53 (2589480802073) STATS - GET, 150.3, 1
2018-11-20 14:31:53 (2589480825273) STATS - GET, 150.4, 0
2018-11-20 14:31:53 (2589480837073) STATS - GET, 150.5, 1
2018-11-20 14:31:53 (2589480848773) STATS - GET, 150.6, 0
2018-11-20 14:31:53 (2589480860673) STATS - GET, 150.7, 2
2018-11-20 14:31:53 (2589480872073) STATS - GET, 150.8, 0
2018-11-20 14:31:53 (2589480883773) STATS - GET, 150.9, 3
2018-11-20 14:31:53 (2589480895773) STATS - GET, 151.0, 3
2018-11-20 14:31:53 (2589480907573) STATS - GET, 151.1, 6
2018-11-20 14:31:53 (2589480918973) STATS - GET, 151.2, 4
2018-11-20 14:31:53 (2589480930373) STATS - GET, 151.3, 2
2018-11-20 14:31:53 (2589480953673) STATS - GET, 151.4, 1
2018-11-20 14:31:53 (2589481008473) STATS - GET, 151.5, 0
2018-11-20 14:31:53 (2589481083773) STATS - GET, 151.6, 1
2018-11-20 14:31:53 (2589481102473) STATS - GET, 151.7, 1
2018-11-20 14:31:53 (2589481118973) STATS - GET, 151.8, 0
2018-11-20 14:31:53 (2589481148474) STATS - GET, 151.9, 0
2018-11-20 14:31:53 (2589481184574) STATS - GET, 152.0, 1
2018-11-20 14:31:53 (2589481198874) STATS - GET, 152.1, 1
2018-11-20 14:31:53 (2589481228274) STATS - GET, 152.2, 1
2018-11-20 14:31:53 (2589481242574) STATS - GET, 152.3, 6
2018-11-20 14:31:53 (2589481254974) STATS - GET, 152.4, 3
2018-11-20 14:31:53 (2589481268474) STATS - GET, 152.5, 3
2018-11-20 14:31:53 (2589481280874) STATS - GET, 152.6, 0
2018-11-20 14:31:53 (2589481293074) STATS - GET, 152.7, 0
2018-11-20 14:31:53 (2589481305074) STATS - GET, 152.8, 0
2018-11-20 14:31:53 (2589481317074) STATS - GET, 152.9, 3
2018-11-20 14:31:53 (2589481329774) STATS - GET, 153.0, 2
2018-11-20 14:31:53 (2589481342374) STATS - GET, 153.1, 1
2018-11-20 14:31:53 (2589481365874) STATS - GET, 153.2, 2
2018-11-20 14:31:53 (2589481389674) STATS - GET, 153.3, 4
2018-11-20 14:31:53 (2589481401074) STATS - GET, 153.4, 2
2018-11-20 14:31:53 (2589481413074) STATS - GET, 153.5, 2
2018-11-20 14:31:53 (2589481425874) STATS - GET, 153.6, 1
2018-11-20 14:31:53 (2589481437674) STATS - GET, 153.7, 2
2018-11-20 14:31:53 (2589481448974) STATS - GET, 153.8, 2
2018-11-20 14:31:53 (2589481460374) STATS - GET, 153.9, 2
2018-11-20 14:31:53 (2589481472374) STATS - GET, 154.0, 0
2018-11-20 14:31:53 (2589481484074) STATS - GET, 154.1, 0
2018-11-20 14:31:53 (2589481495574) STATS - GET, 154.2, 1
2018-11-20 14:31:53 (2589481506874) STATS - GET, 154.3, 0
2018-11-20 14:31:53 (2589481518374) STATS - GET, 154.4, 2
2018-11-20 14:31:53 (2589481529674) STATS - GET, 154.5, 0
2018-11-20 14:31:53 (2589481541274) STATS - GET, 154.6, 1
2018-11-20 14:31:53 (2589481554274) STATS - GET, 154.7, 1
2018-11-20 14:31:53 (2589481566074) STATS - GET, 154.8, 3
2018-11-20 14:31:53 (2589481577474) STATS - GET, 154.9, 2
2018-11-20 14:31:53 (2589481589174) STATS - GET, 155.0, 4
2018-11-20 14:31:53 (2589481600774) STATS - GET, 155.1, 2
2018-11-20 14:31:53 (2589481612174) STATS - GET, 155.2, 1
2018-11-20 14:31:53 (2589481623574) STATS - GET, 155.3, 3
2018-11-20 14:31:53 (2589481634774) STATS - GET, 155.4, 0
2018-11-20 14:31:53 (2589481645974) STATS - GET, 155.5, 2
2018-11-20 14:31:53 (2589481657274) STATS - GET, 155.6, 3
2018-11-20 14:31:53 (2589481668874) STATS - GET, 155.7, 8
2018-11-20 14:31:53 (2589481680174) STATS - GET, 155.8, 3
2018-11-20 14:31:53 (2589481691474) STATS - GET, 155.9, 0
2018-11-20 14:31:53 (2589481703074) STATS - GET, 156.0, 5
2018-11-20 14:31:53 (2589481714474) STATS - GET, 156.1, 3
2018-11-20 14:31:53 (2589481726074) STATS - GET, 156.2, 3
2018-11-20 14:31:53 (2589481737674) STATS - GET, 156.3, 0
2018-11-20 14:31:53 (2589481748974) STATS - GET, 156.4, 0
2018-11-20 14:31:53 (2589481760174) STATS - GET, 156.5, 0
2018-11-20 14:31:53 (2589481771774) STATS - GET, 156.6, 0
2018-11-20 14:31:53 (2589481783374) STATS - GET, 156.7, 0
2018-11-20 14:31:53 (2589481794674) STATS - GET, 156.8, 0
2018-11-20 14:31:53 (2589481806174) STATS - GET, 156.9, 5
2018-11-20 14:31:53 (2589481817674) STATS - GET, 157.0, 0
2018-11-20 14:31:53 (2589481829174) STATS - GET, 157.1, 0
2018-11-20 14:31:53 (2589481840674) STATS - GET, 157.2, 0
2018-11-20 14:31:53 (2589481851874) STATS - GET, 157.3, 0
2018-11-20 14:31:53 (2589481863474) STATS - GET, 157.4, 0
2018-11-20 14:31:53 (2589481875174) STATS - GET, 157.5, 0
2018-11-20 14:31:53 (2589481886374) STATS - GET, 157.6, 1
2018-11-20 14:31:53 (2589481897774) STATS - GET, 157.7, 0
2018-11-20 14:31:53 (2589481909074) STATS - GET, 157.8, 1
2018-11-20 14:31:53 (2589481920374) STATS - GET, 157.9, 0
2018-11-20 14:31:53 (2589481931874) STATS - GET, 158.0, 0
2018-11-20 14:31:53 (2589481943174) STATS - GET, 158.1, 0
2018-11-20 14:31:53 (2589481954474) STATS - GET, 158.2, 0
2018-11-20 14:31:53 (2589481965674) STATS - GET, 158.3, 0
2018-11-20 14:31:53 (2589481976774) STATS - GET, 158.4, 0
2018-11-20 14:31:53 (2589481987974) STATS - GET, 158.5, 0
2018-11-20 14:31:53 (2589481999374) STATS - GET, 158.6, 0
2018-11-20 14:31:53 (2589482010774) STATS - GET, 158.7, 1
2018-11-20 14:31:53 (2589482021974) STATS - GET, 158.8, 1
2018-11-20 14:31:53 (2589482033174) STATS - GET, 158.9, 0
2018-11-20 14:31:53 (2589482044774) STATS - GET, 159.0, 0
2018-11-20 14:31:53 (2589482056174) STATS - GET, 159.1, 1
2018-11-20 14:31:53 (2589482067574) STATS - GET, 159.2, 0
2018-11-20 14:31:53 (2589482078874) STATS - GET, 159.3, 0
2018-11-20 14:31:53 (2589482090174) STATS - GET, 159.4, 0
2018-11-20 14:31:53 (2589482101474) STATS - GET, 159.5, 0
2018-11-20 14:31:53 (2589482113274) STATS - GET, 159.6, 0
2018-11-20 14:31:53 (2589482124674) STATS - GET, 159.7, 0
2018-11-20 14:31:53 (2589482135974) STATS - GET, 159.8, 0
2018-11-20 14:31:53 (2589482147274) STATS - GET, 159.9, 1
2018-11-20 14:31:53 (2589482159274) STATS - GET, 160.0, 0
2018-11-20 14:31:53 (2589482170874) STATS - GET, 160.1, 0
2018-11-20 14:31:53 (2589482182574) STATS - GET, 160.2, 1
2018-11-20 14:31:53 (2589482193774) STATS - GET, 160.3, 2
2018-11-20 14:31:53 (2589482205074) STATS - GET, 160.4, 2
2018-11-20 14:31:53 (2589482216274) STATS - GET, 160.5, 0
2018-11-20 14:31:53 (2589482227674) STATS - GET, 160.6, 1
2018-11-20 14:31:53 (2589482239474) STATS - GET, 160.7, 0
2018-11-20 14:31:53 (2589482250874) STATS - GET, 160.8, 0
2018-11-20 14:31:53 (2589482262074) STATS - GET, 160.9, 0
2018-11-20 14:31:53 (2589482273774) STATS - GET, 161.0, 0
2018-11-20 14:31:53 (2589482285274) STATS - GET, 161.1, 0
2018-11-20 14:31:53 (2589482296874) STATS - GET, 161.2, 0
2018-11-20 14:31:53 (2589482308274) STATS - GET, 161.3, 0
2018-11-20 14:31:53 (2589482319374) STATS - GET, 161.4, 0
2018-11-20 14:31:53 (2589482330574) STATS - GET, 161.5, 0
2018-11-20 14:31:53 (2589482341974) STATS - GET, 161.6, 0
2018-11-20 14:31:53 (2589482353574) STATS - GET, 161.7, 0
2018-11-20 14:31:53 (2589482364874) STATS - GET, 161.8, 0
2018-11-20 14:31:53 (2589482376474) STATS - GET, 161.9, 0
2018-11-20 14:31:53 (2589482387774) STATS - GET, 162.0, 0
2018-11-20 14:31:53 (2589482399374) STATS - GET, 162.1, 0
2018-11-20 14:31:53 (2589482410974) STATS - GET, 162.2, 0
2018-11-20 14:31:53 (2589482422174) STATS - GET, 162.3, 0
2018-11-20 14:31:53 (2589482433674) STATS - GET, 162.4, 0
2018-11-20 14:31:53 (2589482444974) STATS - GET, 162.5, 0
2018-11-20 14:31:53 (2589482456474) STATS - GET, 162.6, 0
2018-11-20 14:31:53 (2589482480174) STATS - GET, 162.7, 1
2018-11-20 14:31:53 (2589482491774) STATS - GET, 162.8, 1
2018-11-20 14:31:53 (2589482504174) STATS - GET, 162.9, 0
2018-11-20 14:31:53 (2589482516074) STATS - GET, 163.0, 2
2018-11-20 14:31:53 (2589482536174) STATS - GET, 163.1, 0
2018-11-20 14:31:53 (2589482554674) STATS - GET, 163.2, 2
2018-11-20 14:31:53 (2589482567474) STATS - GET, 163.3, 1
2018-11-20 14:31:53 (2589482579474) STATS - GET, 163.4, 0
2018-11-20 14:31:53 (2589482591174) STATS - GET, 163.5, 0
2018-11-20 14:31:53 (2589482603074) STATS - GET, 163.6, 0
2018-11-20 14:31:53 (2589482614774) STATS - GET, 163.7, 1
2018-11-20 14:31:53 (2589482626374) STATS - GET, 163.8, 0
2018-11-20 14:31:53 (2589482637974) STATS - GET, 163.9, 0
2018-11-20 14:31:53 (2589482649974) STATS - GET, 164.0, 0
2018-11-20 14:31:53 (2589482661774) STATS - GET, 164.1, 0
2018-11-20 14:31:53 (2589482673474) STATS - GET, 164.2, 0
2018-11-20 14:31:53 (2589482685274) STATS - GET, 164.3, 0
2018-11-20 14:31:53 (2589482696874) STATS - GET, 164.4, 0
2018-11-20 14:31:53 (2589482708474) STATS - GET, 164.5, 0
2018-11-20 14:31:53 (2589482720274) STATS - GET, 164.6, 0
2018-11-20 14:31:53 (2589489723674) STATS - GET, 164.7, 0
2018-11-20 14:31:53 (2589489781574) STATS - GET, 164.8, 0
2018-11-20 14:31:53 (2589489805674) STATS - GET, 164.9, 0
2018-11-20 14:31:53 (2589489817874) STATS - GET, 165.0, 0
2018-11-20 14:31:53 (2589489828774) STATS - GET, 165.1, 3
2018-11-20 14:31:53 (2589489871674) STATS - GET, 165.2, 0
2018-11-20 14:31:53 (2589489882074) STATS - GET, 165.3, 0
2018-11-20 14:31:53 (2589489891274) STATS - GET, 165.4, 0
2018-11-20 14:31:53 (2589489900374) STATS - GET, 165.5, 0
2018-11-20 14:31:53 (2589489909675) STATS - GET, 165.6, 0
2018-11-20 14:31:53 (2589489934275) STATS - GET, 165.7, 0
2018-11-20 14:31:53 (2589489945775) STATS - GET, 165.8, 0
2018-11-20 14:31:53 (2589489955075) STATS - GET, 165.9, 0
2018-11-20 14:31:53 (2589489964975) STATS - GET, 166.0, 0
2018-11-20 14:31:53 (2589489974175) STATS - GET, 166.1, 0
2018-11-20 14:31:53 (2589489983275) STATS - GET, 166.2, 0
2018-11-20 14:31:53 (2589489992375) STATS - GET, 166.3, 0
2018-11-20 14:31:53 (2589490001375) STATS - GET, 166.4, 0
2018-11-20 14:31:53 (2589490010475) STATS - GET, 166.5, 0
2018-11-20 14:31:53 (2589490031575) STATS - GET, 166.6, 0
2018-11-20 14:31:53 (2589490041075) STATS - GET, 166.7, 0
2018-11-20 14:31:53 (2589490050575) STATS - GET, 166.8, 1
2018-11-20 14:31:53 (2589490059875) STATS - GET, 166.9, 2
2018-11-20 14:31:53 (2589490069775) STATS - GET, 167.0, 2
2018-11-20 14:31:53 (2589490079575) STATS - GET, 167.1, 0
2018-11-20 14:31:53 (2589490089175) STATS - GET, 167.2, 0
2018-11-20 14:31:53 (2589490098775) STATS - GET, 167.3, 0
2018-11-20 14:31:53 (2589490108275) STATS - GET, 167.4, 1
2018-11-20 14:31:53 (2589490117775) STATS - GET, 167.5, 1
2018-11-20 14:31:53 (2589490127575) STATS - GET, 167.6, 0
2018-11-20 14:31:53 (2589490137175) STATS - GET, 167.7, 1
2018-11-20 14:31:53 (2589490146675) STATS - GET, 167.8, 0
2018-11-20 14:31:53 (2589490156075) STATS - GET, 167.9, 1
2018-11-20 14:31:53 (2589490165875) STATS - GET, 168.0, 0
2018-11-20 14:31:53 (2589490175475) STATS - GET, 168.1, 0
2018-11-20 14:31:53 (2589490185075) STATS - GET, 168.2, 0
2018-11-20 14:31:53 (2589490194375) STATS - GET, 168.3, 0
2018-11-20 14:31:53 (2589490203875) STATS - GET, 168.4, 2
2018-11-20 14:31:53 (2589490213375) STATS - GET, 168.5, 0
2018-11-20 14:31:53 (2589490222975) STATS - GET, 168.6, 0
2018-11-20 14:31:53 (2589490235075) STATS - GET, 168.7, 0
2018-11-20 14:31:53 (2589490244875) STATS - GET, 168.8, 0
2018-11-20 14:31:53 (2589490254475) STATS - GET, 168.9, 0
2018-11-20 14:31:53 (2589490263975) STATS - GET, 169.0, 0
2018-11-20 14:31:53 (2589490273475) STATS - GET, 169.1, 0
2018-11-20 14:31:53 (2589490282975) STATS - GET, 169.2, 0
2018-11-20 14:31:53 (2589490293275) STATS - GET, 169.3, 2
2018-11-20 14:31:53 (2589490302875) STATS - GET, 169.4, 1
2018-11-20 14:31:53 (2589490312575) STATS - GET, 169.5, 3
2018-11-20 14:31:53 (2589490322175) STATS - GET, 169.6, 1
2018-11-20 14:31:53 (2589490331975) STATS - GET, 169.7, 1
2018-11-20 14:31:53 (2589490342575) STATS - GET, 169.8, 2
2018-11-20 14:31:53 (2589490352375) STATS - GET, 169.9, 2
2018-11-20 14:31:53 (2589490362575) STATS - GET, 170.0, 3
2018-11-20 14:31:53 (2589490372575) STATS - GET, 170.1, 1
2018-11-20 14:31:53 (2589490382175) STATS - GET, 170.2, 2
2018-11-20 14:31:53 (2589490391575) STATS - GET, 170.3, 4
2018-11-20 14:31:53 (2589490400975) STATS - GET, 170.4, 2
2018-11-20 14:31:53 (2589490410375) STATS - GET, 170.5, 3
2018-11-20 14:31:53 (2589490420275) STATS - GET, 170.6, 0
2018-11-20 14:31:53 (2589490429875) STATS - GET, 170.7, 0
2018-11-20 14:31:53 (2589490439375) STATS - GET, 170.8, 0
2018-11-20 14:31:53 (2589490448775) STATS - GET, 170.9, 1
2018-11-20 14:31:53 (2589490458575) STATS - GET, 171.0, 2
2018-11-20 14:31:53 (2589490467975) STATS - GET, 171.1, 1
2018-11-20 14:31:53 (2589490477475) STATS - GET, 171.2, 2
2018-11-20 14:31:53 (2589490486975) STATS - GET, 171.3, 2
2018-11-20 14:31:53 (2589490497475) STATS - GET, 171.4, 1
2018-11-20 14:31:53 (2589490506975) STATS - GET, 171.5, 2
2018-11-20 14:31:53 (2589490516575) STATS - GET, 171.6, 1
2018-11-20 14:31:53 (2589490526375) STATS - GET, 171.7, 0
2018-11-20 14:31:53 (2589490536875) STATS - GET, 171.8, 0
2018-11-20 14:31:53 (2589490546375) STATS - GET, 171.9, 1
2018-11-20 14:31:53 (2589490556875) STATS - GET, 172.0, 0
2018-11-20 14:31:53 (2589490566475) STATS - GET, 172.1, 0
2018-11-20 14:31:53 (2589490575975) STATS - GET, 172.2, 1
2018-11-20 14:31:53 (2589490585375) STATS - GET, 172.3, 0
2018-11-20 14:31:53 (2589490595375) STATS - GET, 172.4, 1
2018-11-20 14:31:53 (2589490605075) STATS - GET, 172.5, 0
2018-11-20 14:31:53 (2589490614575) STATS - GET, 172.6, 0
2018-11-20 14:31:53 (2589490624175) STATS - GET, 172.7, 0
2018-11-20 14:31:53 (2589490633575) STATS - GET, 172.8, 0
2018-11-20 14:31:53 (2589490643075) STATS - GET, 172.9, 0
2018-11-20 14:31:53 (2589490652975) STATS - GET, 173.0, 1
2018-11-20 14:31:53 (2589490662475) STATS - GET, 173.1, 0
2018-11-20 14:31:53 (2589490673275) STATS - GET, 173.2, 0
2018-11-20 14:31:53 (2589490683675) STATS - GET, 173.3, 0
2018-11-20 14:31:53 (2589490693075) STATS - GET, 173.4, 0
2018-11-20 14:31:53 (2589490702375) STATS - GET, 173.5, 0
2018-11-20 14:31:53 (2589490711875) STATS - GET, 173.6, 1
2018-11-20 14:31:53 (2589490721475) STATS - GET, 173.7, 0
